alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity,quality
10.6,0.034,0.49,0.9918,7.4,20.0,2.98,1.5,0.38999998569488525,126.0,0.28,6
9.5,0.047,0.37,0.99542,6.3,58.0,3.19,7.9,0.47999998927116394,215.0,0.27,6
9.8,0.053,0.32,0.9924,6.0,31.0,3.29,1.0,0.7200000286102295,218.5,0.37,6
12.6,0.034,0.39,0.991,7.8,62.0,3.09,1.8,0.75,180.0,0.21,8
9.5,0.04,0.24,0.995,6.3,38.0,3.22,6.6,0.4699999988079071,141.0,0.3,5
9.5,0.056,0.28,0.99755,5.8,45.0,3.42,11.1,0.4300000071525574,175.0,0.25,5
12.6,0.029,0.15,0.9903,7.2,27.0,3.3,2.0,0.5899999737739563,87.0,0.37,7
10.3,0.043,0.44,0.9932,7.6,25.0,3.11,1.4,0.75,109.0,0.16,6
11.5,0.028,0.28,0.99238,7.4,14.0,2.94,7.25,0.3700000047683716,78.0,0.25,7
11.3,0.036,0.48,0.99162,6.8,35.0,3.18,1.5,0.44999998807907104,165.0,0.23,6
9.5,0.032,0.14,0.99542,5.9,30.0,3.28,8.6,0.4399999976158142,142.0,0.28,6
13.5,0.009,0.12,0.9874,5.0,65.0,3.26,1.3,0.3700000047683716,100.0,0.61,5
13.1,0.026,0.32,0.9892,6.2,39.0,3.31,3.6,0.3700000047683716,138.0,0.29,7
11.5,0.053,0.18,0.98956,5.1,13.0,3.22,1.0,0.38999998569488525,99.0,0.23,5
8.9,0.055,0.38,1.0004,8.4,51.0,3.34,11.8,0.8199999928474426,170.0,0.2,6
10.5,0.052,0.29,0.9929,6.4,34.0,3.48,1.6,0.5600000023841858,127.0,0.28,7
12.3,0.034,0.27,0.99175,7.7,27.0,3.21,4.5,0.5899999737739563,95.0,0.4,8
9.1,0.147,0.59,0.993,6.8,38.0,3.05,0.9,0.3799999952316284,132.0,0.2,6
9.5,0.046,0.33,0.9983,6.7,31.0,3.36,12.3,0.4000000059604645,145.0,0.24,5
11.1,0.041,0.25,0.99078,6.0,30.0,3.27,2.0,0.5600000023841858,95.0,0.2,6
12.1,0.035,0.36,0.9891,5.1,40.0,3.23,1.3,0.6399999856948853,78.0,0.25,7
10.6,0.03,0.34,0.99706,9.0,34.0,3.13,12.1,0.4699999988079071,177.0,0.29,5
9.0,0.042,0.5,0.9984,7.5,57.0,3.09,12.8,0.46000000834465027,184.0,0.38,6
11.5,0.039,0.49,0.9938,9.0,32.0,2.94,7.2,0.3199999928474426,84.0,0.3,6
10.8,0.042,0.45,0.9944,9.8,11.0,2.93,1.6,0.46000000834465027,124.0,0.36,5
9.533334,0.046,0.4,0.99494,6.6,68.0,3.15,8.1,0.5,170.0,0.34,6
11.4,0.022,0.28,0.9907,6.3,28.0,3.2,1.8,0.6399999856948853,158.0,0.19,6
11.1,0.022,0.45,0.9934,8.8,14.0,3.01,6.0,0.33000001311302185,49.0,0.28,7
12.2,0.029,0.31,0.99077,8.3,14.0,2.95,2.0,0.7699999809265137,141.0,0.26,6
9.4,0.064,0.43,0.9954,6.6,31.0,3.12,7.2,0.4399999976158142,186.0,0.45,5
12.0,0.041,1.0,0.9977,7.5,33.0,3.24,19.5,0.3799999952316284,148.0,0.4,6
10.15,0.03,0.22,0.99218,5.2,47.0,3.55,1.0,0.4399999976158142,123.0,0.185,6
8.9,0.052,0.24,0.9961,6.8,54.0,3.13,7.8,0.4699999988079071,214.0,0.26,5
10.6,0.042,0.35,0.9926,8.7,11.0,3.08,0.6,0.3799999952316284,71.0,0.24,5
10.5,0.038,0.27,0.9933,6.2,41.0,3.49,1.7,0.7099999785423279,150.0,0.21,7
9.6,0.071,0.3,0.9924,5.5,27.0,3.14,2.5,0.5099999904632568,128.0,0.335,6
9.3,0.039,0.27,0.99815,7.6,31.0,3.27,10.6,0.30000001192092896,119.0,0.3,6
9.8,0.092,0.35,0.99438,7.6,24.0,3.19,1.6,0.4399999976158142,138.0,0.32,5
10.2,0.057,0.29,0.99756,6.6,29.0,3.33,14.45,0.5400000214576721,144.0,0.23,6
11.5,0.034,0.3,0.9902,5.8,75.0,3.2,2.6,0.3799999952316284,129.0,0.26,4
10.5,0.049,0.42,0.993,6.8,41.0,3.47,1.7,0.47999998927116394,122.0,0.26,8
10.0,0.046,0.17,0.99288,7.6,28.0,3.08,1.6,0.4300000071525574,117.0,0.28,5
9.1,0.049,0.33,1.0,7.3,41.5,3.06,17.85,0.4399999976158142,195.0,0.26,7
10.5,0.046,0.4,0.99194,8.5,31.0,3.0,1.1,0.3499999940395355,106.0,0.2,4
9.1,0.049,0.54,0.9984,7.3,62.0,3.06,12.9,0.44999998807907104,152.0,0.28,6
9.2,0.05,0.58,0.9999,7.6,43.0,3.15,16.75,0.5400000214576721,163.0,0.32,5
12.8,0.025,0.29,0.99162,7.0,35.0,3.15,7.6,0.6499999761581421,124.0,0.32,7
8.9,0.041,0.18,0.9959,6.8,71.0,3.14,7.5,0.4099999964237213,223.0,0.32,5
12.8,0.029,0.48,0.9892,6.2,29.0,3.33,1.2,0.38999998569488525,75.0,0.66,8
10.5,0.055,0.4,0.99532,6.8,41.0,2.98,9.85,0.5600000023841858,103.0,0.19,6
10.4,0.049,0.31,0.9934,6.4,36.0,3.6,1.6,0.6700000166893005,127.0,0.18,7
9.8,0.039,0.29,0.99564,7.0,41.0,3.19,10.3,0.3799999952316284,98.0,0.12,8
10.9,0.028,0.32,0.993,6.4,15.0,3.13,7.2,0.550000011920929,83.0,0.22,8
9.4,0.044,0.24,0.9961,5.8,55.0,3.31,9.2,0.3799999952316284,152.0,0.26,5
10.9,0.057,0.39,0.99176,7.9,21.0,3.05,2.0,0.5199999809265137,138.0,0.21,5
9.4,0.042,0.48,0.9983,7.4,62.0,3.06,14.2,0.5899999737739563,204.0,0.31,5
12.5,0.03,0.35,0.9912,6.4,34.0,3.36,4.8,0.6000000238418579,101.0,0.32,8
10.2,0.049,0.35,0.9934,6.6,49.0,3.43,1.5,0.8500000238418579,141.0,0.18,7
10.2,0.042,0.62,0.99358,6.9,7.0,2.96,6.3,0.5899999737739563,109.0,0.21,6
8.9,0.046,0.58,0.9983,7.7,60.0,3.08,12.1,0.46000000834465027,177.0,0.28,5
9.1,0.047,0.46,0.9958,6.6,48.0,3.2,7.8,0.5400000214576721,186.0,0.26,5
10.1,0.059,0.24,0.99773,5.7,23.0,3.3,17.8,0.5,124.0,0.26,5
9.8,0.059,0.29,0.99328,7.6,37.0,3.09,2.5,0.3700000047683716,115.0,0.27,5
10.2,0.053,0.39,0.9988,6.8,71.0,3.18,16.1,0.6399999856948853,194.0,0.23,6
9.5,0.05,0.29,0.9962,7.4,21.0,3.13,10.1,0.3499999940395355,105.0,0.24,5
9.5,0.047,0.52,0.99541,6.6,52.0,3.16,8.2,0.4699999988079071,191.0,0.26,6
11.6,0.03,0.22,0.993,6.9,10.0,3.0,4.3,0.8700000047683716,102.0,0.39,4
12.3,0.021,0.33,0.99021,7.0,17.0,3.26,2.1,0.44999998807907104,76.0,0.25,6
10.8,0.039,0.37,0.9922,6.7,34.0,3.26,2.0,0.6000000238418579,125.0,0.17,7
9.5,0.04,0.44,0.9969,6.8,58.0,3.22,11.5,0.5600000023841858,223.0,0.28,5
12.4,0.05,0.33,0.99002,8.0,41.0,3.0,1.2,0.44999998807907104,103.0,0.27,6
12.5,0.027,0.44,0.99124,7.9,47.0,2.96,6.5,0.3700000047683716,126.0,0.34,6
10.7,0.054,0.35,0.99178,7.3,31.0,3.18,1.6,0.4699999988079071,148.0,0.28,5
12.0,0.046,0.28,0.98997,7.1,33.0,3.12,1.9,0.3100000023841858,103.0,0.23,5
11.6,0.036,0.35,0.99119,7.0,42.0,3.31,1.4,0.6200000047683716,109.0,0.29,6
9.6,0.05,0.51,0.9976,7.0,40.0,3.07,13.6,0.5199999809265137,168.0,0.3,7
9.7,0.037,0.34,0.9962,8.9,33.0,3.1,7.1,0.44999998807907104,150.0,0.21,6
9.2,0.034,0.0,0.9932,7.2,46.0,3.19,0.8,0.3400000035762787,114.0,0.5,4
12.1,0.041,0.29,0.99461,7.1,30.0,3.02,13.6,0.9599999785423279,137.0,0.38,6
9.3,0.052,0.48,0.9979,6.3,57.0,3.17,12.6,0.5199999809265137,222.0,0.67,6
10.2,0.042,0.44,0.993,6.6,47.0,3.32,1.6,0.5099999904632568,140.0,0.14,6
8.7,0.148,0.52,0.99468,7.1,45.0,3.08,1.3,0.5600000023841858,149.0,0.4,5
10.6,0.025,0.3,0.992,6.4,33.0,3.21,2.2,0.4699999988079071,134.0,0.26,6
11.45,0.021,0.28,0.99188,6.1,29.0,3.15,6.6,0.36000001430511475,132.0,0.32,7
9.2,0.045,0.45,0.99573,6.2,46.0,3.26,7.5,0.46000000834465027,203.0,0.28,6
12.6,0.029,0.15,0.9903,7.2,27.0,3.3,2.0,0.5899999737739563,87.0,0.37,7
10.1,0.046,0.6,0.9936,7.6,47.0,3.05,2.1,0.5400000214576721,165.0,0.21,7
8.8,0.054,0.32,0.9984,7.8,42.0,3.01,12.2,0.5400000214576721,138.0,0.24,5
12.5,0.026,0.3,0.98952,5.8,31.0,3.32,1.5,0.6000000238418579,114.0,0.28,7
13.05,0.024,0.32,0.98823,5.6,29.0,3.2,1.2,0.46000000834465027,97.0,0.22,7
10.5,0.04,0.28,0.9917,6.2,24.0,3.19,2.2,0.47999998927116394,125.0,0.22,6
9.0,0.051,0.3,0.99835,6.6,33.0,3.04,14.9,0.5400000214576721,118.0,0.23,6
10.5,0.05,0.21,0.9928,6.0,29.0,3.42,1.9,0.5199999809265137,122.0,0.41,6
11.0,0.045,0.45,0.9917,7.9,17.0,3.13,1.5,0.38999998569488525,96.0,0.19,6
10.5,0.025,0.3,0.9928,6.6,14.0,3.29,1.9,0.6200000047683716,153.0,0.27,6
9.1,0.197,0.45,0.9942,6.4,76.0,3.02,3.5,0.38999998569488525,180.0,0.3,6
10.4,0.034,0.3,0.99152,6.4,33.0,3.03,2.8,0.49000000953674316,125.0,0.17,6
11.3,0.031,0.25,0.99241,5.0,24.0,3.39,7.8,0.4000000059604645,116.0,0.35,6
8.9,0.046,0.61,0.9982,7.7,64.0,3.07,12.0,0.46000000834465027,179.0,0.27,5
10.2,0.035,0.74,0.9933,7.5,21.0,3.26,1.6,0.44999998807907104,126.0,0.14,6
8.7,0.044,0.63,0.9974,7.2,55.0,3.09,11.0,0.4399999976158142,156.0,0.39,6
9.2,0.045,0.42,0.9991,7.7,45.0,3.18,14.3,0.6299999952316284,213.0,0.3,5
8.9,0.066,0.42,0.9979,7.4,48.0,2.89,14.0,0.41999998688697815,198.0,0.24,6
10.2,0.034,0.28,0.99405,7.1,23.0,3.35,2.7,0.6399999856948853,111.0,0.21,4
10.3,0.039,0.41,0.99678,6.5,47.0,3.28,14.2,0.7200000286102295,129.0,0.18,7
9.1,0.05,0.34,0.9953,6.8,5.0,3.19,6.0,0.4000000059604645,129.0,0.32,5
12.3,0.043,0.26,0.99116,6.8,40.0,3.17,5.2,0.4099999964237213,176.0,0.43,6
9.6,0.05,0.32,0.9973,6.9,53.0,3.2,13.2,0.5,236.0,0.54,5
10.3,0.044,0.41,0.99293,7.5,11.0,3.28,1.3,0.44999998807907104,126.0,0.28,5
11.5,0.05,0.28,0.99326,6.9,43.0,3.22,7.8,0.6000000238418579,116.0,0.22,8
12.6,0.035,0.34,0.98949,6.7,45.0,3.24,1.5,0.36000001430511475,123.0,0.21,7
11.4,0.029,0.15,0.9898,5.8,12.0,3.3,1.1,0.4000000059604645,83.0,0.29,6
12.8,0.033,0.3,0.98912,6.0,41.0,3.29,1.9,0.41999998688697815,142.0,0.32,7
9.5,0.049,0.59,0.9958,9.7,23.0,2.98,1.5,0.6200000047683716,142.0,0.14,5
11.2,0.04,0.27,0.99026,5.5,52.0,3.5,0.9,0.38999998569488525,103.0,0.19,5
9.3,0.053,0.56,0.9981,6.6,32.0,3.11,15.4,0.49000000953674316,141.0,0.26,5
10.6,0.047,0.43,0.99628,8.2,18.0,3.23,7.0,0.6399999856948853,87.0,0.31,5
8.8,0.038,0.36,0.99924,6.5,43.0,3.26,16.3,0.4099999964237213,133.0,0.23,5
12.0,0.037,0.52,0.99022,6.1,32.0,3.24,1.4,0.44999998807907104,123.0,0.68,6
12.8,0.034,0.35,0.99008,6.6,38.0,3.19,2.9,0.4000000059604645,121.0,0.25,6
9.9,0.046,0.0,0.994,5.0,43.0,3.3,6.4,0.6299999952316284,166.0,0.31,6
8.5,0.054,0.48,1.00038,6.4,56.0,2.98,18.0,0.6100000143051147,183.0,0.18,6
11.0,0.047,0.29,0.991,5.6,33.0,3.34,1.2,0.5,127.0,0.235,7
10.8,0.027,0.25,0.9934,5.9,34.0,3.49,4.5,0.5099999904632568,140.0,0.14,6
8.8,0.057,0.27,0.99807,7.3,45.0,2.94,13.9,0.4099999964237213,155.0,0.19,8
10.0,0.044,0.36,0.997,8.1,63.0,3.1,9.7,0.46000000834465027,162.0,0.2,6
11.2,0.036,0.1,0.99082,5.3,11.0,3.48,1.3,0.5400000214576721,74.0,0.47,4
9.1,0.045,0.16,0.994,6.6,28.0,3.12,3.1,0.3499999940395355,92.0,0.56,6
8.5,0.054,0.48,1.00038,6.5,56.0,2.98,18.0,0.6100000143051147,183.0,0.18,6
10.0,0.049,0.41,0.9941,8.6,29.0,2.96,2.2,0.4399999976158142,111.0,0.26,5
12.6,0.029,0.28,0.9906,7.6,7.0,3.0,4.2,0.4099999964237213,112.0,0.38,6
10.4,0.035,0.28,0.99486,6.2,28.0,3.4,8.5,0.41999998688697815,108.0,0.25,6
12.7,0.033,0.31,0.98984,5.9,45.0,3.35,1.8,0.5,142.0,0.21,6
10.1,0.054,0.32,0.99266,6.2,27.0,3.3,1.3,0.4300000071525574,183.0,0.3,5
9.4,0.04,0.19,0.99579,7.1,48.0,3.16,7.8,0.5,184.0,0.28,5
9.4,0.036,0.37,0.99576,6.6,46.0,3.2,8.5,0.47999998927116394,153.0,0.23,6
9.4,0.048,0.56,0.9993,8.4,55.0,3.07,13.8,0.5799999833106995,190.0,0.35,6
11.0,0.048,0.32,0.99281,6.1,47.0,3.22,6.2,0.6000000238418579,161.0,0.27,6
13.0,0.038,0.22,0.99018,6.6,17.0,3.25,4.0,0.5299999713897705,98.0,0.39,7
11.1,0.04,0.28,0.99174,7.1,31.0,3.18,1.2,0.5299999713897705,111.0,0.25,5
12.1,0.039,0.28,0.9899,6.2,24.0,3.36,1.1,0.4699999988079071,78.0,0.2,6
10.9,0.059,0.26,0.9955,7.8,33.0,3.04,9.9,0.41999998688697815,181.0,0.39,6
10.3,0.044,0.38,0.99517,6.9,33.0,3.06,10.5,0.5,139.0,0.26,6
10.7,0.03,0.27,0.99388,6.2,26.0,3.2,10.3,0.36000001430511475,108.0,0.28,6
9.4,0.04,0.27,0.99831,7.4,60.0,3.05,12.9,0.6600000262260437,221.0,0.32,5
12.4,0.028,0.36,0.99272,7.3,44.0,3.14,8.2,0.4099999964237213,111.0,0.17,6
10.4,0.056,0.57,0.99464,5.6,66.0,3.25,10.7,0.6100000143051147,171.0,0.255,7
11.4,0.035,0.36,0.99094,6.6,43.0,3.01,1.2,0.6299999952316284,126.0,0.26,6
9.9,0.044,0.27,0.99454,6.8,45.0,3.2,8.6,0.3700000047683716,104.0,0.11,6
10.2,0.042,0.42,0.99518,7.0,37.0,3.5,5.1,0.5899999737739563,144.0,0.23,6
8.0,0.033,0.21,0.99332,4.5,89.0,3.34,0.95,0.41999998688697815,159.0,0.19,5
10.2,0.044,0.29,0.99166,6.4,21.0,3.1,1.8,0.3799999952316284,115.0,0.15,5
9.1,0.042,0.4,0.9998,7.3,44.5,3.36,14.75,0.4099999964237213,129.5,0.22,7
9.0,0.054,0.29,0.9998,7.8,23.0,3.16,16.85,0.3799999952316284,135.0,0.3,6
12.3,0.034,0.24,0.99031,6.6,29.0,3.1,3.3,0.4000000059604645,99.0,0.34,7
10.9,0.03,0.26,0.9905,5.6,12.0,3.25,1.4,0.3700000047683716,76.0,0.19,7
10.4,0.036,0.41,0.992,7.2,33.0,3.17,1.3,0.5099999904632568,85.0,0.21,5
10.1,0.039,0.25,0.9962,6.5,32.0,3.31,10.6,0.3400000035762787,120.0,0.29,6
10.2,0.041,0.3,0.9932,6.9,40.0,3.16,4.7,0.3499999940395355,148.0,0.2,6
10.5,0.034,0.33,0.99144,6.7,9.0,3.08,3.6,0.4000000059604645,45.0,0.27,6
11.8,0.038,0.28,0.99426,5.9,29.0,3.31,12.8,0.5699999928474426,132.0,0.2,7
9.6,0.05,0.26,0.99514,6.4,53.0,3.14,7.9,0.5,180.0,0.32,5
9.8,0.05,0.21,0.9939,6.0,26.0,3.08,6.0,0.5400000214576721,134.0,0.17,6
12.0,0.038,0.35,0.9912,6.8,10.0,3.09,2.8,0.5299999713897705,164.0,0.3,6
10.4,0.121,0.24,0.99508,7.3,32.0,3.17,8.1,0.3799999952316284,162.0,0.17,8
11.9,0.039,0.4,0.9936,8.2,35.0,3.15,6.3,0.3400000035762787,162.0,0.35,7
12.6,0.02,0.19,0.9898,6.0,24.0,3.32,1.7,0.4699999988079071,110.0,0.27,7
13.133333,0.021,0.4,0.9891,6.0,18.0,3.24,1.7,0.949999988079071,82.0,0.27,6
9.0,0.049,0.2,0.998,7.4,44.0,3.27,11.5,0.4399999976158142,157.0,0.44,5
10.7,0.042,0.37,0.99581,7.0,36.0,3.05,12.85,0.550000011920929,105.0,0.13,6
9.4,0.031,0.32,0.99835,6.2,64.0,3.31,15.3,0.6100000143051147,185.0,0.26,5
10.6,0.048,0.36,0.9968,7.4,35.0,3.14,14.6,0.5600000023841858,161.0,0.28,5
9.0,0.055,0.18,0.99591,6.0,50.0,3.21,7.0,0.4300000071525574,194.0,0.26,5
9.2,0.048,0.49,0.9929,5.8,21.0,3.19,1.1,0.47999998927116394,98.0,0.15,5
9.2,0.044,0.29,0.9969,7.1,62.0,3.04,12.4,0.41999998688697815,240.0,0.26,6
9.3,0.056,0.47,0.9978,7.1,54.0,3.1,13.6,0.49000000953674316,197.0,0.31,5
10.0,0.052,0.47,0.993,5.4,47.0,3.29,3.0,0.75,145.0,0.29,6
10.1,0.034,0.2,0.9944,6.4,18.0,3.33,5.7,0.4300000071525574,117.0,0.35,5
9.2,0.045,0.24,0.99822,6.6,31.0,3.08,16.05,0.5199999809265137,147.0,0.33,5
10.5,0.057,0.31,0.9946,7.5,131.0,3.18,5.8,0.5899999737739563,313.0,0.27,5
10.7,0.06,0.34,0.9931,7.5,26.0,3.51,1.2,0.4699999988079071,111.0,0.21,6
10.6,0.035,0.07,0.992,5.3,26.0,3.5,1.3,0.3499999940395355,102.0,0.395,6
10.5,0.06,0.38,0.9962,7.6,48.0,3.13,10.6,0.3799999952316284,174.0,0.19,6
9.5,0.048,0.29,0.99784,6.9,52.0,3.0,13.65,0.6000000238418579,189.0,0.38,6
12.0,0.054,0.34,0.99193,6.5,22.0,3.2,4.6,0.46000000834465027,130.0,0.28,7
9.6,0.047,1.0,0.99965,8.2,55.0,2.96,18.2,0.4300000071525574,205.0,0.345,5
11.0,0.055,0.36,0.99318,7.0,42.0,3.11,6.4,0.5,123.0,0.17,8
9.1,0.045,0.41,0.9989,7.6,44.0,3.18,13.7,0.6399999856948853,197.0,0.33,5
9.5,0.049,0.26,0.99907,7.4,67.0,3.06,15.6,0.6800000071525574,210.0,0.33,5
9.7,0.049,0.17,0.99297,7.0,7.0,3.13,1.1,0.36000001430511475,119.0,0.35,6
13.7,0.041,0.01,0.99026,6.2,18.0,3.2,3.2,0.9399999976158142,120.0,0.76,7
13.4,0.038,0.2,0.98968,7.1,28.0,3.23,2.8,0.4699999988079071,109.0,0.42,6
11.0,0.034,0.36,0.9922,6.4,43.0,3.42,1.8,0.6899999976158142,150.0,0.15,8
9.2,0.039,0.29,1.00037,7.3,69.0,3.1,19.9,0.47999998927116394,237.0,0.2,6
10.7,0.028,0.51,0.99176,6.7,57.0,2.91,4.3,0.5400000214576721,124.0,0.14,7
9.5,0.04,0.17,0.9956,8.0,13.0,3.09,8.2,0.30000001192092896,60.0,0.55,4
9.9,0.044,0.27,0.99454,6.8,45.0,3.2,8.6,0.3700000047683716,104.0,0.11,6
10.8,0.055,0.21,0.99384,6.6,43.0,3.15,6.7,0.5199999809265137,157.0,0.16,6
9.4,0.039,0.32,0.9956,7.0,54.0,3.22,9.0,0.4300000071525574,141.0,0.14,6
9.1,0.053,0.2,0.99336,6.6,26.0,3.32,1.0,0.550000011920929,112.0,0.34,5
11.3,0.034,0.36,0.99058,6.8,32.0,3.02,1.3,0.5799999833106995,98.0,0.16,6
9.7,0.038,0.55,0.99687,6.9,22.0,3.11,11.95,0.28999999165534973,111.0,0.35,5
9.4,0.036,0.37,0.99576,6.6,46.0,3.2,8.5,0.47999998927116394,153.0,0.23,6
10.8,0.043,0.35,0.9927,6.9,21.0,3.25,1.3,0.6200000047683716,182.0,0.16,6
9.9,0.05,0.15,0.9934,5.7,20.0,3.38,1.9,0.6200000047683716,93.0,0.33,5
9.8,0.06,0.49,0.9991,6.8,50.0,3.55,14.5,0.4399999976158142,170.0,0.21,6
11.7,0.046,0.38,0.9925,7.1,14.0,3.32,1.8,0.8999999761581421,114.0,0.13,6
11.2,0.03,0.27,0.99212,8.1,43.0,3.16,4.3,0.33000001311302185,123.0,0.26,6
10.4,0.052,0.29,0.99544,6.8,51.0,3.02,11.9,0.5799999833106995,149.0,0.28,6
13.2,0.036,0.16,0.98856,5.4,34.0,3.2,2.7,0.5299999713897705,128.0,0.53,8
10.4,0.047,0.4,0.9945,5.9,12.0,3.45,1.3,0.5299999713897705,139.0,0.26,5
11.4,0.05,0.25,0.99174,7.0,51.0,3.0,1.8,0.550000011920929,189.0,0.4,6
12.3,0.029,0.46,0.991,6.1,21.0,3.29,4.7,0.6200000047683716,94.0,0.34,6
10.5,0.045,0.36,0.99284,6.7,24.0,3.3,2.0,0.5899999737739563,131.0,0.16,6
10.2,0.055,0.35,0.99576,7.7,25.0,3.24,5.8,0.5400000214576721,144.0,0.18,6
9.5,0.041,0.26,0.99509,7.0,21.0,3.22,7.2,0.550000011920929,90.0,0.23,6
10.9,0.039,0.28,0.99469,6.7,29.0,3.11,10.2,0.44999998807907104,115.0,0.18,7
9.1,0.053,0.26,0.9943,5.8,17.0,3.24,4.5,0.46000000834465027,126.0,0.555,5
11.8,0.034,0.32,0.9924,7.0,28.0,3.23,6.4,0.4399999976158142,97.0,0.3,6
10.1,0.048,0.22,0.9957,6.0,42.0,3.2,12.15,0.46000000834465027,163.0,0.28,5
12.5,0.036,0.3,0.99028,6.5,34.0,3.25,3.8,0.6299999952316284,88.0,0.33,7
11.0,0.033,0.3,0.99109,8.3,20.0,3.02,1.1,0.5099999904632568,57.0,0.18,6
12.8,0.032,0.22,0.99015,6.7,19.0,3.26,4.3,0.5299999713897705,99.0,0.44,7
9.7,0.054,0.23,0.99898,7.5,28.0,3.18,14.8,0.49000000953674316,174.0,0.41,5
9.5,0.049,0.19,0.99514,6.3,47.0,3.22,7.7,0.47999998927116394,184.0,0.3,5
9.0,0.067,0.36,0.9976,7.4,53.0,3.01,13.2,0.47999998927116394,178.0,0.25,6
10.9,0.044,0.0,0.99202,5.8,72.0,3.56,1.3,0.4300000071525574,197.0,0.6,5
11.8,0.028,0.52,0.99161,6.0,37.0,3.28,6.2,0.5099999904632568,104.0,0.28,7
10.0,0.04,0.21,0.9941,5.8,50.0,3.29,6.6,0.6200000047683716,167.0,0.34,5
11.3,0.042,0.3,0.99189,6.7,105.0,3.04,3.85,0.5899999737739563,179.0,0.24,8
10.9,0.039,0.28,0.99406,6.8,29.0,3.11,9.8,0.44999998807907104,113.0,0.18,7
10.0,0.046,0.49,0.9964,8.0,47.0,3.14,9.4,0.47999998927116394,188.0,0.3,5
9.6,0.037,0.36,0.99553,6.7,63.0,3.18,8.6,0.5,206.0,0.25,5
12.3,0.034,0.24,0.99031,6.6,29.0,3.1,3.3,0.4000000059604645,99.0,0.34,7
13.1,0.039,0.28,0.98964,5.9,34.0,3.22,4.7,0.5699999928474426,94.0,0.32,7
9.2,0.043,0.61,0.9987,7.2,14.0,3.06,16.2,0.36000001430511475,103.0,0.2,6
8.7,0.043,0.26,0.9986,8.0,41.0,3.03,14.0,0.5699999928474426,248.0,0.25,6
11.8,0.031,0.24,0.99098,7.5,5.0,3.01,3.85,0.36000001430511475,34.0,0.34,4
12.5,0.041,0.49,0.9914,7.7,23.0,3.16,1.8,0.41999998688697815,86.0,0.27,6
9.6,0.048,0.38,0.99492,6.5,68.0,3.14,8.3,0.5,174.0,0.33,5
10.6,0.057,0.24,0.99519,6.7,64.0,3.12,10.3,0.5,185.0,0.18,6
10.5,0.053,0.49,0.9942,6.4,25.0,3.01,5.8,0.9800000190734863,120.0,0.24,6
8.7,0.056,0.3,0.99825,7.4,33.0,2.9,13.7,0.4399999976158142,168.0,0.16,7
8.7,0.042,0.49,0.9997,6.6,41.0,3.28,18.15,0.38999998569488525,158.0,0.21,6
9.3,0.044,0.42,0.9958,6.8,56.0,3.22,7.4,0.47999998927116394,189.0,0.23,6
12.6,0.038,0.3,0.99204,6.6,20.0,3.36,5.3,0.7300000190734863,125.0,0.4,6
10.8,0.047,0.28,0.99365,8.6,38.0,3.1,2.7,0.5600000023841858,150.0,0.17,6
12.9,0.044,0.31,0.99013,6.7,37.0,3.29,2.3,0.46000000834465027,113.0,0.24,6
12.7,0.018,0.34,0.9898,6.9,57.0,3.28,4.2,0.36000001430511475,119.0,0.36,9
13.1,0.031,0.38,0.99154,6.5,54.0,3.03,7.8,0.41999998688697815,216.0,0.28,6
12.0,0.034,0.58,0.98984,5.6,29.0,3.51,1.25,0.6000000238418579,129.0,0.18,7
10.0,0.053,0.47,0.9931,5.4,46.0,3.29,3.0,0.7599999904632568,144.0,0.31,5
10.5,0.045,0.42,0.9916,7.1,47.0,2.95,1.4,0.3100000023841858,157.0,0.18,6
12.4,0.036,0.34,0.99123,6.7,39.0,2.99,7.5,0.3199999928474426,124.0,0.33,8
10.7,0.038,0.35,0.99546,6.9,49.0,3.0,13.5,0.6299999952316284,118.0,0.19,6
10.5,0.04,0.13,0.9922,5.9,11.0,3.29,1.4,0.5199999809265137,64.0,0.415,5
12.1,0.034,0.4,0.99144,5.6,36.0,3.21,6.1,0.4300000071525574,118.0,0.28,7
12.893333,0.035,0.24,0.9901,6.7,33.0,3.12,5.4,0.4399999976158142,115.0,0.41,7
9.5,0.053,0.43,0.9982,8.0,29.0,3.4,10.1,0.46000000834465027,146.0,0.36,6
10.8,0.051,0.16,0.99564,5.6,31.0,3.4,12.55,0.3799999952316284,115.0,0.205,6
11.633333,0.034,0.29,0.9912,5.8,41.0,3.35,3.2,0.5799999833106995,151.0,0.35,7
10.7,0.035,0.33,0.9962,7.8,33.0,3.11,8.75,0.46000000834465027,181.0,0.29,5
12.6,0.037,0.24,0.98942,6.4,31.0,2.9,3.2,0.6600000262260437,95.0,0.29,7
9.5,0.048,0.28,0.9952,8.0,49.0,3.26,2.7,0.7200000286102295,165.0,0.23,6
11.6,0.038,0.36,0.9912,6.6,22.0,3.29,1.7,0.5699999928474426,101.0,0.28,6
13.7,0.036,0.29,0.98819,6.6,38.0,3.08,1.8,0.41999998688697815,102.0,0.29,7
10.5,0.046,0.34,0.9927,7.8,27.0,3.05,1.6,0.44999998807907104,154.0,0.27,6
8.7,0.037,0.74,0.9981,7.2,47.0,3.04,12.5,0.4399999976158142,156.0,0.27,5
12.2,0.04,0.49,0.9914,7.0,34.0,3.24,5.3,0.4000000059604645,125.0,0.18,6
